53, 	1507046, 	10272, 	179, 	179, 	1750853, 	13408, 	190, 	190, 	2094977, 	14480, 	239, 	239
54, 	1519201, 	10272, 	150, 	149, 	1757581, 	13408, 	176, 	176, 	2099330, 	14480, 	352, 	352
55, 	1521799, 	10272, 	175, 	175, 	1759496, 	13408, 	183, 	183, 	2093754, 	14480, 	276, 	276
56, 	1506184, 	10272, 	175, 	175, 	1756784, 	13408, 	227, 	227, 	2093393, 	14480, 	293, 	293
57, 	1518856, 	10272, 	190, 	190, 	1760270, 	13408, 	197, 	197, 	2093773, 	14480, 	283, 	282
58, 	1520761, 	10272, 	228, 	228, 	1760194, 	13408, 	234, 	234, 	2094274, 	14480, 	310, 	310
59, 	1504728, 	10272, 	190, 	190, 	1758260, 	13408, 	190, 	190, 	2094764, 	14480, 	269, 	270
60, 	1525981, 	10272, 	218, 	217, 	1760129, 	13408, 	235, 	235, 	2094856, 	14480, 	296, 	295
61, 	1516965, 	10272, 	169, 	169, 	1762883, 	13408, 	193, 	193, 	2096393, 	14480, 	347, 	347
62, 	1508710, 	10272, 	183, 	183, 	1760149, 	13408, 	208, 	208, 	2093932, 	14480, 	250, 	250
63, 	1522386, 	10272, 	171, 	171, 	1759600, 	13408, 	198, 	198, 	2095673, 	14480, 	350, 	349
64, 	1515966, 	10272, 	169, 	169, 	1761233, 	13408, 	208, 	208, 	2092401, 	14480, 	272, 	272
65, 	1504952, 	10272, 	183, 	183, 	1767714, 	13408, 	225, 	225, 	2099772, 	14480, 	323, 	322
66, 	1521376, 	10272, 	186, 	185, 	1758103, 	13408, 	189, 	189, 	2100275, 	14480, 	278, 	279
67, 	1518582, 	10272, 	221, 	221, 	1759745, 	13408, 	200, 	200, 	2094756, 	14480, 	301, 	300
68, 	1506082, 	10272, 	179, 	179, 	1760229, 	13408, 	199, 	199, 	2095382, 	14480, 	295, 	295
69, 	1518385, 	10272, 	164, 	164, 	1758551, 	13408, 	238, 	238, 	2096231, 	14480, 	314, 	313
70, 	1516543, 	10272, 	184, 	184, 	1760636, 	13408, 	210, 	210, 	2091261, 	14480, 	351, 	351
71, 	1512794, 	10272, 	189, 	189, 	1759640, 	13408, 	208, 	208, 	2095317, 	14480, 	288, 	287
72, 	1517214, 	10272, 	163, 	163, 	1762159, 	13408, 	198, 	198, 	2093979, 	14480, 	280, 	279
73, 	1519766, 	10272, 	182, 	182, 	1755250, 	13408, 	182, 	182, 	2086010, 	14480, 	248, 	248
74, 	1513853, 	10272, 	162, 	163, 	1761671, 	13408, 	305, 	305, 	2094223, 	14480, 	296, 	296
75, 	1520600, 	10272, 	180, 	179, 	1760894, 	13408, 	165, 	165, 	2101234, 	14480, 	244, 	244
76, 	1519150, 	10272, 	226, 	225, 	1760256, 	13408, 	213, 	213, 	2083163, 	14480, 	267, 	267
77, 	1512667, 	10272, 	160, 	160, 	1761436, 	13408, 	174, 	174, 	2095476, 	14480, 	292, 	292
78, 	1518247, 	10272, 	220, 	220, 	1758889, 	13408, 	225, 	225, 	2099178, 	14480, 	293, 	293
79, 	1517625, 	10272, 	179, 	179, 	1758918, 	13408, 	153, 	153, 	2092196, 	14480, 	349, 	348
80, 	1517886, 	10272, 	203, 	203, 	1754916, 	13408, 	222, 	222, 	2102480, 	14480, 	299, 	298
81, 	1523200, 	10272, 	177, 	177, 	1757162, 	13408, 	264, 	264, 	2096148, 	14480, 	346, 	346
82, 	1518061, 	10272, 	177, 	177, 	1753903, 	13408, 	196, 	196, 	2084660, 	14480, 	258, 	258
83, 	1521235, 	10272, 	225, 	225, 	1754381, 	13408, 	245, 	245, 	2097774, 	14480, 	303, 	304
84, 	1519706, 	10272, 	191, 	191, 	1762306, 	13408, 	179, 	179, 	2101021, 	14480, 	252, 	252
85, 	1519156, 	10272, 	219, 	219, 	1754642, 	13408, 	221, 	221, 	2086159, 	14480, 	304, 	303
86, 	1518234, 	10272, 	168, 	168, 	1757987, 	13408, 	197, 	197, 	2099342, 	14480, 	347, 	346
87, 	1517413, 	10272, 	186, 	186, 	1760036, 	13408, 	203, 	203, 	2089785, 	14480, 	272, 	272
88, 	1515355, 	10272, 	162, 	161, 	1766604, 	13408, 	263, 	263, 	2082671, 	14480, 	325, 	326
89, 	1515282, 	10272, 	168, 	168, 	1754109, 	13408, 	220, 	220, 	2095388, 	14480, 	279, 	279
90, 	1519205, 	10272, 	168, 	168, 	1760498, 	13408, 	264, 	264, 	2096082, 	14480, 	279, 	278
91, 	1520748, 	10272, 	186, 	186, 	1765512, 	13408, 	177, 	177, 	2078883, 	14480, 	255, 	256
92, 	1518785, 	10272, 	219, 	219, 	1758013, 	13408, 	246, 	246, 	2099768, 	14480, 	312, 	313
93, 	1518389, 	10272, 	218, 	218, 	1755125, 	13408, 	212, 	212, 	2099948, 	14480, 	326, 	326
94, 	1514669, 	10272, 	187, 	186, 	1760943, 	13408, 	166, 	166, 	2076030, 	14480, 	220, 	220
95, 	1522069, 	10272, 	153, 	153, 	1760232, 	13408, 	161, 	161, 	2101056, 	14480, 	355, 	356
96, 	1516810, 	10272, 	198, 	198, 	1754345, 	13408, 	221, 	221, 	2103634, 	14480, 	309, 	309
97, 	1516120, 	10272, 	168, 	168, 	1758048, 	13408, 	206, 	206, 	2079977, 	14480, 	314, 	314
98, 	1515181, 	10272, 	204, 	203, 	1758203, 	13408, 	214, 	214, 	2103840, 	14480, 	280, 	280
99, 	1520571, 	10272, 	207, 	207, 	1758185, 	13408, 	186, 	186, 	2095665, 	14480, 	299, 	300
returned: 0
